student_id|level|course|grade|major
TVnXUaXMZRnn1dA2|Senior|FIN:340|B-|Finance
TVnXUaXMZRnn1dA2|Senior|BUS:340|S|Finance
TVnXUaXMZRnn1dA2|Senior|ASIA:110|A|Finance
xr38tgrYd5KscOUp|Senior|POLI:310|C+|Communication Studies
xRHfM92SxQIhvqHg|Freshman|ESL:420|C+|Art
xRHfM92SxQIhvqHg|Freshman|PSY:100|C-|Art
xRHfM92SxQIhvqHg|Freshman|RHET:106|B|Art
xRHfM92SxQIhvqHg|Freshman|THTR:312|A|Art
xRHfM92SxQIhvqHg|Senior|ARTH:384|B|Art
xRHfM92SxQIhvqHg|Sophomore|ARTS:141|A-|Art
6qquQXI5wBJpMoYE|Freshman|SPAN:100|A|Business
Y48Xq24A5TCh05n3|Senior|DANC:104|A|Health And Sport Sciences
gU4lvVH7UPDBDJZn|Freshman|RHET:103|B-|Biomedical Sciences
Wx0TifeqYVYJIkP8|Sophomore|STAT:201|B+|Environmental Sciences
zfFSSHh4tDackwuJ|Junior|FIN:300|D|Electrical Engineering
zfFSSHh4tDackwuJ|Senior|ECE:341|A+|Electrical Engineering
zfFSSHh4tDackwuJ|Sophomore|PHYS:161|D+|Electrical Engineering
zfFSSHh4tDackwuJ|Junior|ECE:000|R|Electrical Engineering
zfFSSHh4tDackwuJ|Freshman|MATH:186|B+|Electrical Engineering
4x9VULRyV665waA6|Senior|HHP:240|B-|Human Physiology
nMfgSw7vPhs8wPIV|Sophomore|POLI:100|A|Political Science
nMfgSw7vPhs8wPIV|Senior|HIST:226|B|Political Science
nMfgSw7vPhs8wPIV|Freshman|RHET:103|A-|Political Science
nMfgSw7vPhs8wPIV|Junior|SPAN:140|B-|Political Science
nMfgSw7vPhs8wPIV|Sophomore|ENTR:134|B|Political Science
BuMV4F0dYcS3WbG3|Junior|SPAN:100|A|Business
usf37Ky9lhCKWmfW|Sophomore|WRIT:160|A-|Medicine
0Cvy2lCKPW24w6uv|Sophomore|RHET:103|B|Psychology
0Cvy2lCKPW24w6uv|Sophomore|SOC:101|B-|Psychology
0Cvy2lCKPW24w6uv|Senior|ECON:110|C-|Psychology
0Cvy2lCKPW24w6uv|Junior|POLI:110|C-|Psychology
0Cvy2lCKPW24w6uv|Sophomore|PSY:240|D|Psychology
0Cvy2lCKPW24w6uv|Senior|RCE:419|B|Psychology
0Cvy2lCKPW24w6uv|Senior|MSCI:200|B|Psychology
0Cvy2lCKPW24w6uv|Senior|RCE:413|A|Psychology
0Cvy2lCKPW24w6uv|Freshman|CSI:160|S|Psychology
0Cvy2lCKPW24w6uv|Senior|HPAS:121|S|Psychology
0Cvy2lCKPW24w6uv|Freshman|ENGL:137|A|Psychology
0Cvy2lCKPW24w6uv|Senior|CSI:180|S|Psychology
0Cvy2lCKPW24w6uv|Junior|SOC:222|B|Psychology
0Cvy2lCKPW24w6uv|Junior|PSY:281|C-|Psychology
0Cvy2lCKPW24w6uv|Senior|HIST:101|B|Psychology
0Cvy2lCKPW24w6uv|Senior|HPAS:143|S|Psychology
0Cvy2lCKPW24w6uv|Senior|PSY:362|C+|Psychology
0Cvy2lCKPW24w6uv|Freshman|ENGL:120|B-|Psychology
0Cvy2lCKPW24w6uv|Senior|CS:102|B-|Psychology
0Cvy2lCKPW24w6uv|Junior|PSY:270|C|Psychology
0Cvy2lCKPW24w6uv|Junior|AMST:107|A-|Psychology
0Cvy2lCKPW24w6uv|Senior|STAT:310|A+|Psychology
sKY0zerGhNeysowp|Senior|SOC:281|C+|Sociology
sKY0zerGhNeysowp|Junior|SOC:371|C+|Sociology
sKY0zerGhNeysowp|Senior|PHIL:163|A|Sociology
sKY0zerGhNeysowp|Sophomore|ANTH:130|D-|Sociology
sKY0zerGhNeysowp|Senior|SPST:208|A|Sociology
z7210y9CZtZdEH00|Senior|POLI:310|A-|Communication Studies
hkglDcOmapio520C|Sophomore|SSW:102|A-|Law
zsPPnCr8bwYbVwO1|Freshman|MATH:144|A-|Civil Engineering
zsPPnCr8bwYbVwO1|Senior|CEE:300|S|Civil Engineering
zsPPnCr8bwYbVwO1|Sophomore|CEE:214|A-|Civil Engineering
zsPPnCr8bwYbVwO1|Sophomore|CEE:200|S|Civil Engineering
zsPPnCr8bwYbVwO1|Senior|MKTG:300|C|Civil Engineering
zsPPnCr8bwYbVwO1|Freshman|CEE:103|B-|Civil Engineering
zsPPnCr8bwYbVwO1|Freshman|ENGR:213|C|Civil Engineering
zsPPnCr8bwYbVwO1|Freshman|RHET:103|A|Civil Engineering
zsPPnCr8bwYbVwO1|Junior|CEE:348|B+|Civil Engineering
zsPPnCr8bwYbVwO1|Sophomore|CEE:343|B|Civil Engineering
zsPPnCr8bwYbVwO1|Sophomore|ENGR:274|C+|Civil Engineering
zsPPnCr8bwYbVwO1|Junior|RELS:332|C-|Civil Engineering
zsPPnCr8bwYbVwO1|Sophomore|MATH:246|C|Civil Engineering
zsPPnCr8bwYbVwO1|Freshman|ENGR:110|A-|Civil Engineering
zsPPnCr8bwYbVwO1|Junior|CEE:476|A-|Civil Engineering
zsPPnCr8bwYbVwO1|Freshman|MATH:244|B-|Civil Engineering
zsPPnCr8bwYbVwO1|Sophomore|PHYS:161|B-|Civil Engineering
zsPPnCr8bwYbVwO1|Freshman|CHEM:111|C|Civil Engineering
zsPPnCr8bwYbVwO1|Freshman|GRMN:200|A|Civil Engineering
zsPPnCr8bwYbVwO1|Freshman|ENGR:130|A+|Civil Engineering
zsPPnCr8bwYbVwO1|Freshman|MATH:146|B-|Civil Engineering
zsPPnCr8bwYbVwO1|Junior|ENGR:241|C-|Civil Engineering
zsPPnCr8bwYbVwO1|Sophomore|ABRD:308|R|Civil Engineering
zsPPnCr8bwYbVwO1|Sophomore|CEE:201|B|Civil Engineering
zsPPnCr8bwYbVwO1|Freshman|CSI:160|AUS|Civil Engineering
zsPPnCr8bwYbVwO1|Senior|CEE:308|B|Civil Engineering
zsPPnCr8bwYbVwO1|Junior|SOC:322|B|Civil Engineering
zsPPnCr8bwYbVwO1|Junior|URP:623|A-|Civil Engineering
zsPPnCr8bwYbVwO1|Freshman|ENGR:100|A+|Civil Engineering
zsPPnCr8bwYbVwO1|Senior|HPAS:144|S|Civil Engineering
zsPPnCr8bwYbVwO1|Junior|ENGR:212|C|Civil Engineering
zsPPnCr8bwYbVwO1|Sophomore|STAT:202|B-|Civil Engineering
zsPPnCr8bwYbVwO1|Sophomore|ENGR:271|B+|Civil Engineering
zsPPnCr8bwYbVwO1|Sophomore|CEE:000|R|Civil Engineering
44LLgP303x2EIsGa|Junior|PSY:240|C+|Psychology
44LLgP303x2EIsGa|Freshman|HONR:130|A|Psychology
44LLgP303x2EIsGa|Sophomore|PSY:260|C|Psychology
44LLgP303x2EIsGa|Freshman|RHET:103|C-|Psychology
44LLgP303x2EIsGa|Freshman|SOC:101|B+|Psychology
44LLgP303x2EIsGa|Sophomore|PSQF:414|B-|Psychology
44LLgP303x2EIsGa|Junior|PSY:399|S|Psychology
44LLgP303x2EIsGa|Junior|CS:111|B-|Psychology
44LLgP303x2EIsGa|Sophomore|PSY:100|B+|Psychology
44LLgP303x2EIsGa|Freshman|SPAN:100|C|Psychology
44LLgP303x2EIsGa|Junior|PSQF:102|D|Psychology
44LLgP303x2EIsGa|Sophomore|CSI:134|S|Psychology
44LLgP303x2EIsGa|Freshman|CHEM:112|C-|Psychology
44LLgP303x2EIsGa|Sophomore|PSY:281|B+|Psychology
44LLgP303x2EIsGa|Freshman|ASTR:107|C+|Psychology
44LLgP303x2EIsGa|Junior|RCE:419|A|Psychology
44LLgP303x2EIsGa|Junior|PSY:230|B+|Psychology
44LLgP303x2EIsGa|Senior|CLSA:374|A|Psychology
44LLgP303x2EIsGa|Junior|HPAS:100|B+|Psychology
44LLgP303x2EIsGa|Sophomore|BIOL:114|A|Psychology
44LLgP303x2EIsGa|Sophomore|COMM:117|C+|Psychology
44LLgP303x2EIsGa|Senior|HIST:101|B|Psychology
44LLgP303x2EIsGa|Senior|CS:211|B|Psychology
44LLgP303x2EIsGa|Senior|HONR:399|A|Psychology
44LLgP303x2EIsGa|Junior|STAT:102|B|Psychology
44LLgP303x2EIsGa|Sophomore|DANC:103|B|Psychology
44LLgP303x2EIsGa|Freshman|AMST:101|B+|Psychology
44LLgP303x2EIsGa|Freshman|EES:107|B+|Psychology
44LLgP303x2EIsGa|Sophomore|ENGL:120|A|Psychology
44LLgP303x2EIsGa|Junior|CSI:180|S|Psychology
44LLgP303x2EIsGa|Sophomore|CW:180|A|Psychology
ylNu7yEY1xiqxwAW|Freshman|MATH:184|C+|Geography
oSlGZDaYEVxeMNUo|Senior|LEIS:107|A-|Civil Engineering
oSlGZDaYEVxeMNUo|Freshman|CEE:101|S|Civil Engineering
oSlGZDaYEVxeMNUo|Junior|CEE:411|B+|Civil Engineering
oSlGZDaYEVxeMNUo|Sophomore|CEE:200|S|Civil Engineering
oSlGZDaYEVxeMNUo|Sophomore|ENGR:271|B-|Civil Engineering
oSlGZDaYEVxeMNUo|Sophomore|ENGR:274|D|Civil Engineering
oSlGZDaYEVxeMNUo|Junior|CEE:300|A|Civil Engineering
oSlGZDaYEVxeMNUo|Sophomore|ENGR:211|B-|Civil Engineering
oSlGZDaYEVxeMNUo|Freshman|ENGR:110|A|Civil Engineering
oSlGZDaYEVxeMNUo|Senior|CEE:343|A|Civil Engineering
oSlGZDaYEVxeMNUo|Freshman|CHEM:111|B+|Civil Engineering
oSlGZDaYEVxeMNUo|Senior|MGMT:200|C|Civil Engineering
oSlGZDaYEVxeMNUo|Sophomore|ECON:120|C-|Civil Engineering
oSlGZDaYEVxeMNUo|Senior|CEE:348|C+|Civil Engineering
oSlGZDaYEVxeMNUo|Junior|GEOG:392|B-|Civil Engineering
oSlGZDaYEVxeMNUo|Freshman|ENGR:130|A|Civil Engineering
oSlGZDaYEVxeMNUo|Junior|CEE:441|A-|Civil Engineering
oSlGZDaYEVxeMNUo|Sophomore|CEE:201|A-|Civil Engineering
viFHgQ0GhMa4FyJP|Freshman|PSY:100|C+|Political Science
viFHgQ0GhMa4FyJP|Sophomore|POLI:140|B|Political Science
viFHgQ0GhMa4FyJP|Junior|LEIS:104|B|Political Science
viFHgQ0GhMa4FyJP|Junior|SPAN:100|A-|Political Science
viFHgQ0GhMa4FyJP|Junior|ACCT:210|C-|Political Science
viFHgQ0GhMa4FyJP|Sophomore|POLI:110|B|Political Science
viFHgQ0GhMa4FyJP|Senior|SPAN:140|C-|Political Science
viFHgQ0GhMa4FyJP|Senior|LLS:104|S|Political Science
viFHgQ0GhMa4FyJP|Freshman|RHET:100|C|Political Science
viFHgQ0GhMa4FyJP|Senior|RELS:277|D|Political Science
viFHgQ0GhMa4FyJP|Freshman|PHIL:206|B+|Political Science
viFHgQ0GhMa4FyJP|Senior|MUS:101|S|Political Science
viFHgQ0GhMa4FyJP|Sophomore|ANTH:130|B+|Political Science
viFHgQ0GhMa4FyJP|Junior|CHIN:111|A-|Political Science
viFHgQ0GhMa4FyJP|Freshman|POLI:120|A-|Political Science
viFHgQ0GhMa4FyJP|Sophomore|POLI:320|B|Political Science
viFHgQ0GhMa4FyJP|Junior|POLI:130|C|Political Science
viFHgQ0GhMa4FyJP|Sophomore|POLI:310|B|Political Science
viFHgQ0GhMa4FyJP|Freshman|MILS:109|R|Political Science
viFHgQ0GhMa4FyJP|Sophomore|STAT:102|B|Political Science
viFHgQ0GhMa4FyJP|Junior|POLI:104|A|Political Science
viFHgQ0GhMa4FyJP|Senior|ENGL:120|B-|Political Science
viFHgQ0GhMa4FyJP|Senior|URP:300|A-|Political Science
viFHgQ0GhMa4FyJP|Sophomore|IS:211|A-|Political Science
viFHgQ0GhMa4FyJP|Senior|AFAM:124|A|Political Science
viFHgQ0GhMa4FyJP|Senior|HIST:481|B|Political Science
GOklNzGHACWr754i|Freshman|SPAN:100|A-|Business
W65GDlh9NBzJED3d|Sophomore|CEE:201|A-|Civil Engineering
W65GDlh9NBzJED3d|Freshman|RHET:103|A-|Civil Engineering
W65GDlh9NBzJED3d|Sophomore|ENGR:400|S|Civil Engineering
W65GDlh9NBzJED3d|Freshman|MATH:246|C|Civil Engineering
W65GDlh9NBzJED3d|Junior|ACCT:210|B|Civil Engineering
W65GDlh9NBzJED3d|Sophomore|ENGR:212|B|Civil Engineering
W65GDlh9NBzJED3d|Senior|CEE:308|A-|Civil Engineering
W65GDlh9NBzJED3d|Junior|CEE:343|B+|Civil Engineering
W65GDlh9NBzJED3d|Freshman|MATH:144|B|Civil Engineering
W65GDlh9NBzJED3d|Sophomore|MATH:244|A|Civil Engineering
W65GDlh9NBzJED3d|Senior|CEE:300|A+|Civil Engineering
W65GDlh9NBzJED3d|Sophomore|ENGR:211|A-|Civil Engineering
W65GDlh9NBzJED3d|Senior|CEE:313|A|Civil Engineering
W65GDlh9NBzJED3d|Sophomore|STAT:202|B|Civil Engineering
W65GDlh9NBzJED3d|Sophomore|CEE:200|S|Civil Engineering
W65GDlh9NBzJED3d|Senior|CEE:348|B+|Civil Engineering
W65GDlh9NBzJED3d|Junior|CEE:413|A-|Civil Engineering
W65GDlh9NBzJED3d|Sophomore|GEOG:392|A|Civil Engineering
W65GDlh9NBzJED3d|Senior|GEOG:104|C+|Civil Engineering
W65GDlh9NBzJED3d|Senior|CEE:410|A|Civil Engineering
W65GDlh9NBzJED3d|Freshman|GEOG:394|A-|Civil Engineering
W65GDlh9NBzJED3d|Freshman|ENGR:130|C+|Civil Engineering
W65GDlh9NBzJED3d|Freshman|PHYS:161|B-|Civil Engineering
W65GDlh9NBzJED3d|Freshman|CSI:160|AUS|Civil Engineering
W65GDlh9NBzJED3d|Freshman|MATH:146|C|Civil Engineering
W65GDlh9NBzJED3d|Junior|ENGR:241|B-|Civil Engineering
W65GDlh9NBzJED3d|Senior|CEE:476|B+|Civil Engineering
W65GDlh9NBzJED3d|Freshman|CHEM:111|C+|Civil Engineering
W65GDlh9NBzJED3d|Senior|CEE:443|A-|Civil Engineering
W65GDlh9NBzJED3d|Sophomore|ENGR:213|B|Civil Engineering
W65GDlh9NBzJED3d|Junior|GEOG:107|A-|Civil Engineering
W65GDlh9NBzJED3d|Sophomore|CSI:180|S|Civil Engineering
W65GDlh9NBzJED3d|Sophomore|ENGR:271|C|Civil Engineering
W65GDlh9NBzJED3d|Junior|CEE:314|B+|Civil Engineering
W65GDlh9NBzJED3d|Sophomore|ENGR:274|B|Civil Engineering
YcybVldtL0bNYqHI|Junior|HHP:240|B+|Human Physiology
sJlvhcHI2S9kZf0X|Freshman|RHET:106|B|Civil Engineering
sJlvhcHI2S9kZf0X|Sophomore|MATH:246|C-|Civil Engineering
sJlvhcHI2S9kZf0X|Sophomore|PHYS:161|B+|Civil Engineering
sJlvhcHI2S9kZf0X|Sophomore|ENGR:212|B|Civil Engineering
sJlvhcHI2S9kZf0X|Sophomore|CEE:201|C|Civil Engineering
sJlvhcHI2S9kZf0X|Junior|CEE:343|A-|Civil Engineering
sJlvhcHI2S9kZf0X|Senior|MGMT:200|B|Civil Engineering
sJlvhcHI2S9kZf0X|Junior|POLI:140|A|Civil Engineering
sJlvhcHI2S9kZf0X|Freshman|ENGR:130|D+|Civil Engineering
sJlvhcHI2S9kZf0X|Junior|ENGR:271|B-|Civil Engineering
sJlvhcHI2S9kZf0X|Sophomore|CEE:103|A|Civil Engineering
sJlvhcHI2S9kZf0X|Sophomore|ENGR:213|B|Civil Engineering
sJlvhcHI2S9kZf0X|Senior|GEOG:107|A+|Civil Engineering
sJlvhcHI2S9kZf0X|Freshman|ENGR:211|B|Civil Engineering
sJlvhcHI2S9kZf0X|Junior|CEE:300|S|Civil Engineering
sJlvhcHI2S9kZf0X|Junior|CEE:314|B|Civil Engineering
sJlvhcHI2S9kZf0X|Junior|CEE:337|A+|Civil Engineering
sJlvhcHI2S9kZf0X|Junior|POLI:110|C|Civil Engineering
sJlvhcHI2S9kZf0X|Freshman|MATH:244|A+|Civil Engineering
sJlvhcHI2S9kZf0X|Sophomore|IE:340|B+|Civil Engineering
sJlvhcHI2S9kZf0X|Sophomore|CEE:200|S|Civil Engineering
sJlvhcHI2S9kZf0X|Junior|CEE:378|A-|Civil Engineering
sJlvhcHI2S9kZf0X|Senior|CEE:437|B+|Civil Engineering
sJlvhcHI2S9kZf0X|Junior|CEE:416|C|Civil Engineering
sJlvhcHI2S9kZf0X|Freshman|RHET:103|B+|Civil Engineering
sJlvhcHI2S9kZf0X|Junior|CEE:446|B+|Civil Engineering
sJlvhcHI2S9kZf0X|Freshman|MATH:146|C+|Civil Engineering
sJlvhcHI2S9kZf0X|Senior|STAT:202|C|Civil Engineering
sJlvhcHI2S9kZf0X|Senior|CEE:308|C-|Civil Engineering
sJlvhcHI2S9kZf0X|Junior|CEE:214|B|Civil Engineering
sJlvhcHI2S9kZf0X|Senior|SPST:208|A-|Civil Engineering
rYA9rsRfLR2Nfldp|Sophomore|MATH:146|B|Dance
rYA9rsRfLR2Nfldp|Junior|DANC:404|A-|Dance
rYA9rsRfLR2Nfldp|Freshman|DANC:304|A|Dance
rYA9rsRfLR2Nfldp|Freshman|ENGL:120|B|Dance
rYA9rsRfLR2Nfldp|Freshman|DANC:106|B+|Dance
rYA9rsRfLR2Nfldp|Junior|SRM:419|A-|Dance
rYA9rsRfLR2Nfldp|Freshman|PSY:100|C-|Dance
rYA9rsRfLR2Nfldp|Junior|ANTH:100|B|Dance
rYA9rsRfLR2Nfldp|Freshman|PHYS:170|C|Dance
rYA9rsRfLR2Nfldp|Sophomore|SOC:101|B-|Dance
rYA9rsRfLR2Nfldp|Senior|EES:108|A|Dance
rYA9rsRfLR2Nfldp|Freshman|CSI:170|S|Dance
rYA9rsRfLR2Nfldp|Freshman|DANC:114|A+|Dance
rYA9rsRfLR2Nfldp|Freshman|DANC:488|S|Dance
rYA9rsRfLR2Nfldp|Senior|DANC:324|B+|Dance
rYA9rsRfLR2Nfldp|Freshman|SOC:321|A|Dance
rYA9rsRfLR2Nfldp|Sophomore|HHP:110|C|Dance
rYA9rsRfLR2Nfldp|Freshman|DANC:107|A|Dance
rYA9rsRfLR2Nfldp|Sophomore|DANC:222|A|Dance
rYA9rsRfLR2Nfldp|Freshman|PSY:230|A|Dance
rYA9rsRfLR2Nfldp|Freshman|HONR:130|A|Dance
rYA9rsRfLR2Nfldp|Sophomore|DANC:206|B+|Dance
rYA9rsRfLR2Nfldp|Junior|MGMT:200|C-|Dance
rYA9rsRfLR2Nfldp|Junior|EES:104|A-|Dance
rYA9rsRfLR2Nfldp|Senior|DANC:403|A-|Dance
rYA9rsRfLR2Nfldp|Sophomore|BIOL:114|C|Dance
rYA9rsRfLR2Nfldp|Freshman|HPAS:123|S|Dance
rYA9rsRfLR2Nfldp|Sophomore|ANTH:120|B+|Dance
rYA9rsRfLR2Nfldp|Junior|DANC:204|A|Dance
rYA9rsRfLR2Nfldp|Junior|CHIN:110|A-|Dance
rYA9rsRfLR2Nfldp|Senior|ASL:200|D-|Dance
Qq9jCz3wtORiVfwB|Senior|SRM:370|B+|Education
v9kFJ4fTDmlFIjEm|Senior|THTR:230|A|English
Pwsj6qHx7SwdYAqO|Senior|PSY:240|C|Psychology
Pwsj6qHx7SwdYAqO|Freshman|RHET:100|A-|Psychology
Pwsj6qHx7SwdYAqO|Sophomore|SOC:101|A|Psychology
Pwsj6qHx7SwdYAqO|Junior|PSY:270|C+|Psychology
Pwsj6qHx7SwdYAqO|Freshman|SPAN:100|B+|Psychology
Pwsj6qHx7SwdYAqO|Junior|HPAS:121|S|Psychology
Pwsj6qHx7SwdYAqO|Senior|RELS:284|A-|Psychology
Pwsj6qHx7SwdYAqO|Senior|CS:102|D-|Psychology
Pwsj6qHx7SwdYAqO|Junior|RCE:417|A-|Psychology
Pwsj6qHx7SwdYAqO|Freshman|CSI:114|S|Psychology
Pwsj6qHx7SwdYAqO|Sophomore|GWSS:204|C|Psychology
Pwsj6qHx7SwdYAqO|Junior|ULIB:100|B+|Psychology
Pwsj6qHx7SwdYAqO|Junior|HPAS:103|S|Psychology
Pwsj6qHx7SwdYAqO|Junior|PSY:230|C|Psychology
Pwsj6qHx7SwdYAqO|Sophomore|MATH:146|C|Psychology
Pwsj6qHx7SwdYAqO|Freshman|CSI:110|S|Psychology
Pwsj6qHx7SwdYAqO|Sophomore|CSI:180|S|Psychology
Pwsj6qHx7SwdYAqO|Sophomore|ABRD:314|R|Psychology
Pwsj6qHx7SwdYAqO|Junior|SSW:372|B+|Psychology
Pwsj6qHx7SwdYAqO|Sophomore|MUS:130|A+|Psychology
Pwsj6qHx7SwdYAqO|Junior|ORT:107|S|Psychology
Pwsj6qHx7SwdYAqO|Junior|PSY:281|C+|Psychology
Pwsj6qHx7SwdYAqO|Junior|ECON:280|C|Psychology
Pwsj6qHx7SwdYAqO|Freshman|FYP:110|S|Psychology
Pwsj6qHx7SwdYAqO|Freshman|ESL:420|C-|Psychology
Pwsj6qHx7SwdYAqO|Freshman|PSQF:211|B|Psychology
Pwsj6qHx7SwdYAqO|Senior|MUS:116|A|Psychology
Pwsj6qHx7SwdYAqO|Freshman|ENGL:120|B+|Psychology
Pwsj6qHx7SwdYAqO|Senior|MUS:100|B+|Psychology
Pwsj6qHx7SwdYAqO|Sophomore|ANTH:130|D|Psychology
Pwsj6qHx7SwdYAqO|Sophomore|STAT:102|C+|Psychology
Pwsj6qHx7SwdYAqO|Sophomore|EDTL:490|B|Psychology
bkKqaT7eHB8lI3JB|Senior|ENTR:320|B+|Management
bkKqaT7eHB8lI3JB|Senior|BUS:300|B+|Management
bkKqaT7eHB8lI3JB|Senior|MGMT:310|C|Management
bkKqaT7eHB8lI3JB|Senior|FIN:300|A|Management
bkKqaT7eHB8lI3JB|Senior|MGMT:410|A-|Management
bkKqaT7eHB8lI3JB|Senior|ENTR:440|A|Management
bkKqaT7eHB8lI3JB|Senior|CCP:130|S|Management
bkKqaT7eHB8lI3JB|Senior|MKTG:440|A|Management
bkKqaT7eHB8lI3JB|Senior|MGMT:434|A-|Management
bkKqaT7eHB8lI3JB|Junior|MGMT:320|B|Management
bkKqaT7eHB8lI3JB|Senior|MKTG:304|S|Management
bkKqaT7eHB8lI3JB|Senior|MSCI:300|B-|Management
bkKqaT7eHB8lI3JB|Senior|MGMT:432|A+|Management
bkKqaT7eHB8lI3JB|Senior|ENTR:446|A+|Management
bkKqaT7eHB8lI3JB|Senior|PSY:100|P|Management
sih9Czki3v4EJEuG|Junior|LS:100|S|Ethics And Public Policy
sih9Czki3v4EJEuG|Junior|ECON:110|C|Ethics And Public Policy
sih9Czki3v4EJEuG|Freshman|HIST:121|A|Ethics And Public Policy
sih9Czki3v4EJEuG|Sophomore|CRIM:144|A-|Ethics And Public Policy
sih9Czki3v4EJEuG|Senior|SJUS:100|A+|Ethics And Public Policy
VBRog3p6SkDE4K82|Freshman|SPAN:100|B-|Business
Ej6KA1KvPSjKnNdK|Freshman|JPNS:110|B+|Philosophy
Ej6KA1KvPSjKnNdK|Freshman|SPAN:200|B|Philosophy
Ej6KA1KvPSjKnNdK|Sophomore|PHIL:243|C-|Philosophy
Ej6KA1KvPSjKnNdK|Sophomore|PHIL:221|B+|Philosophy
Ej6KA1KvPSjKnNdK|Junior|MUS:100|A|Philosophy
5kwo6SeV5QOUtSfs|Sophomore|THTR:230|A|English
LkbXL6AmR2wAw06V|Senior|WRIT:160|A|Medicine
u4MA4rc18SIYF1Ei|Senior|SRM:370|B+|Education
LZy11iH89ubYWa6o|Senior|CBE:000|R|Chemical Engineering
LZy11iH89ubYWa6o|Freshman|ENGR:130|A-|Chemical Engineering
LZy11iH89ubYWa6o|Senior|CBE:411|B|Chemical Engineering
LZy11iH89ubYWa6o|Freshman|MATH:246|A|Chemical Engineering
LZy11iH89ubYWa6o|Senior|CBE:312|D|Chemical Engineering
LZy11iH89ubYWa6o|Senior|CBE:300|S|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|ECON:120|B-|Chemical Engineering
LZy11iH89ubYWa6o|Freshman|ESL:410|B|Chemical Engineering
LZy11iH89ubYWa6o|Freshman|CHEM:111|C+|Chemical Engineering
LZy11iH89ubYWa6o|Junior|CBE:311|B|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|ENGR:213|B-|Chemical Engineering
LZy11iH89ubYWa6o|Freshman|CHEM:112|D|Chemical Engineering
LZy11iH89ubYWa6o|Senior|ENGR:272|B+|Chemical Engineering
LZy11iH89ubYWa6o|Freshman|ENGR:110|A-|Chemical Engineering
LZy11iH89ubYWa6o|Senior|CBE:421|B+|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|FREN:306|A-|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|CBE:210|B-|Chemical Engineering
LZy11iH89ubYWa6o|Freshman|PHYS:161|C|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|SPAN:303|C+|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|ENGR:211|C|Chemical Engineering
LZy11iH89ubYWa6o|Freshman|ENGR:100|A+|Chemical Engineering
LZy11iH89ubYWa6o|Junior|CBE:314|B-|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|URES:399|R|Chemical Engineering
LZy11iH89ubYWa6o|Freshman|RHET:103|A|Chemical Engineering
LZy11iH89ubYWa6o|Junior|STAT:202|A|Chemical Engineering
LZy11iH89ubYWa6o|Senior|ENGL:120|A-|Chemical Engineering
LZy11iH89ubYWa6o|Junior|BIOC:313|A|Chemical Engineering
LZy11iH89ubYWa6o|Senior|HPAS:146|S|Chemical Engineering
LZy11iH89ubYWa6o|Junior|CBE:440|A|Chemical Engineering
LZy11iH89ubYWa6o|Junior|ENGR:212|D+|Chemical Engineering
LZy11iH89ubYWa6o|Senior|CBE:419|R|Chemical Engineering
LZy11iH89ubYWa6o|Senior|MATH:270|A|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|PHIL:163|B|Chemical Engineering
LZy11iH89ubYWa6o|Junior|CHEM:437|A|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|CHIN:111|D|Chemical Engineering
LZy11iH89ubYWa6o|Junior|PCOL:212|B+|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|CBE:310|B|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|CHEM:223|B+|Chemical Engineering
LZy11iH89ubYWa6o|Junior|CHEM:241|C|Chemical Engineering
LZy11iH89ubYWa6o|Freshman|MATH:144|C|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|CHEM:224|B-|Chemical Engineering
LZy11iH89ubYWa6o|Freshman|MUS:102|A+|Chemical Engineering
LZy11iH89ubYWa6o|Freshman|PHIL:206|C-|Chemical Engineering
LZy11iH89ubYWa6o|Junior|STAT:103|C+|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|LLS:104|S|Chemical Engineering
LZy11iH89ubYWa6o|Sophomore|CW:210|A+|Chemical Engineering
wb8hoKX8bgQm7rK4|Freshman|RHET:103|A|Biomedical Sciences
qLiRb5whB4MePnFe|Sophomore|HPAS:102|S|Sociology
qLiRb5whB4MePnFe|Junior|RCE:419|B|Sociology
qLiRb5whB4MePnFe|Senior|SOC:321|B-|Sociology
qLiRb5whB4MePnFe|Junior|RCE:414|A-|Sociology
qLiRb5whB4MePnFe|Senior|CSI:180|S|Sociology
qLiRb5whB4MePnFe|Sophomore|PHYS:161|C-|Sociology
qLiRb5whB4MePnFe|Junior|PHIL:140|B|Sociology
qLiRb5whB4MePnFe|Junior|CRIM:444|B-|Sociology
qLiRb5whB4MePnFe|Senior|LLS:107|S|Sociology
qLiRb5whB4MePnFe|Senior|GWSS:100|A-|Sociology
qLiRb5whB4MePnFe|Senior|ITAL:103|S|Sociology
